booking_id,user_id,game_id,booked_at,amount_paid,join_type,was_refunded,left_at,sport,day_of_week,hour_of_day,neighborhood,skill_level,cost_per_player,dist_km
d0861bf4-f06c-479f-a5a0-e16476b353a4,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,d7e8d7a0-78b6-4a12-bb7e-7c7b5d370a12,2025-04-22T00:03:19,15.0,instant,0,,pickleball,5,7,Near East,all,15.0,124.65
99c70324-4920-4d0e-8c11-7284055b6ebd,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,d54490a4-bf4e-4acc-8a81-7e15dfc48c0e,2024-11-25T00:02:01,5.0,request,0,,pickleball,0,17,Seward,intermediate,5.0,478.23
78647b6d-126e-4c7f-92ae-05e2aa89b338,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,8dc00f29-b731-46d5-9249-5998d0f10451,2024-11-04T00:04:22,0.0,request,0,,hockey,2,17,Bay View,intermediate,0.0,4.28
216fc893-92f0-4e1f-b2c0-1abf5d1a636d,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,b61de894-b96c-4e9b-adcd-9a2a6b6083ce,2025-05-05T00:02:23,0.0,instant,0,,pickleball,0,18,Wingra,all,0.0,121.95
9beccfde-3918-424c-91ee-6eb352eabf77,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,5a74a121-5a71-4618-adc8-4b1d8611f492,2025-05-05T00:02:57,2.0,instant,0,,baseball,6,17,Corktown,beginner,2.0,402.44
1dd397ca-88cf-498b-a3f0-ebed4b3a1995,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,c5742cd6-893e-49c7-8d22-8fa8c5d1243f,2024-09-18T00:04:42,3.0,instant,0,,baseball,1,10,Walker's Point,beginner,3.0,1.3
9a587ffb-5f4c-4779-96d1-b116ba78be5c,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,320910ea-9472-4122-9f87-389208da71ee,2025-03-02T00:02:45,7.0,instant,0,,football,2,10,Wingra,all,7.0,118.76
9519e686-4070-40c0-8673-dd449047b8c1,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,5b99f202-06e3-4565-a8ae-a18cccbb0839,2025-01-14T00:01:55,0.0,instant,0,,soccer,3,17,Tenney-Lapham,beginner,0.0,118.91
fd5e0e24-7970-4c06-ae8b-0949e5b90c07,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,0d04f0a3-9aa8-49e1-ad91-cf908aa485b5,2025-06-29T00:02:25,0.0,instant,0,,badminton,3,8,Shorewood,advanced,0.0,2.91
80d7eff9-5007-49a4-8bb4-5fa003b9889c,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,049b09c5-bc00-45ae-a7cf-76ca89b7d138,2025-05-19T00:00:31,5.0,request,0,,pickleball,3,8,Pilsen,all,5.0,132.13
1829c337-a3b5-4586-bdb9-1327b90e90ba,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,870c9dcc-8427-440d-8c76-c28193e9ae49,2025-06-20T00:02:54,0.0,instant,0,,football,5,19,Pilsen,intermediate,0.0,135.46
718c57df-7add-4f56-9312-7ec7365b6b54,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,b32a41b0-d1d4-4c5a-b785-d5e793214401,2025-04-15T00:00:39,15.0,instant,0,,hockey,0,8,Wingra,intermediate,15.0,117.66
2f15084b-4f09-48aa-84a2-5e54b1d2d7bb,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,6522b0d5-50ad-47d6-a3ef-9f2a308753ec,2025-04-15T00:04:52,0.0,request,0,,pickleball,2,19,Shorewood,all,0.0,5.55
6f9ab5b4-3919-4054-91c9-ec928d9b5651,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,dbdebb17-fcd3-4f65-97d2-440d7cca263a,2025-03-29T00:04:33,7.0,instant,0,,hockey,6,19,Vilas,beginner,7.0,118.55
55dff872-8b98-487f-86ac-61cbc4892f83,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,2c099937-ec88-43f2-8a5c-81840b738bee,2024-10-08T00:03:31,2.0,request,0,,hockey,1,19,Lincoln Park,intermediate,2.0,134.78
7c2c5d34-7044-4516-93aa-5591a7c378c2,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,c5742cd6-893e-49c7-8d22-8fa8c5d1243f,2025-06-19T00:03:22,3.0,instant,0,,baseball,1,10,Walker's Point,beginner,3.0,1.3
ae9d828c-2b41-43bb-87e2-efb65138d9c8,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,4c14d99a-8d23-4651-b8d2-ea57fc4d8863,2025-05-01T00:01:27,15.0,instant,0,,baseball,3,7,Tenney-Lapham,intermediate,15.0,122.68
3cc07e37-22ed-4d61-bb18-ce69d05124ea,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,f0e3b10f-f589-4636-853b-2ad211000d58,2025-05-01T00:04:44,0.0,instant,0,,baseball,1,10,Logan Square,all,0.0,129.97
c39ad481-fd98-479c-8c2c-e047b9459f29,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,d4e8b4ef-6968-4461-bb81-7bd1aabaf2a8,2025-05-01T00:00:48,15.0,request,0,,badminton,5,8,Eastern Market,all,15.0,402.29
a9592318-ce82-43b5-baec-7a71e480b620,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,9002d85c-1bec-4d94-8bf3-a39fdebe2b83,2025-05-01T00:03:20,0.0,instant,0,,football,2,19,Midtown,all,0.0,478.96
0dac71fe-c682-4367-9e84-b1f2f18a0453,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,6da2e768-9fbf-4b85-84a3-1a56fbb0e312,2024-09-21T00:03:01,0.0,request,0,,badminton,1,18,Walker's Point,all,0.0,3.11
e9562ba2-a72f-47e1-b640-c5e6e30b8e90,7b326a58-54b2-4bcc-8b52-4ff8ca7b60f1,8b3feff8-9da5-4291-89b0-4bcf5fabb796,2024-09-21T00:03:39,0.0,request,0,,baseball,3,10,Seward,beginner,0.0,477.57
bfd7b3d5-7b0a-4ac4-9c97-85809172cc34,4b765d59-5414-45ad-90a9-3666dea67287,5a6114bd-9e38-4144-bd8e-f44dddf9f0e2,2025-01-23T00:01:52,0.0,instant,0,,tennis,1,10,Midtown,intermediate,0.0,523.41
878a3bc7-db88-4acf-9ca5-dc5527e39621,44f7801d-beeb-4685-957b-d4b6bead1bf9,5999460b-2a4c-4115-b63b-1ddf8f73ddd4,2024-07-05T00:04:07,10.0,request,1,2024-07-06T06:04:07,cricket,2,18,Tenney-Lapham,intermediate,10.0,3.64
3b5312c9-4606-4980-af7a-4f151fbe3eab,44f7801d-beeb-4685-957b-d4b6bead1bf9,a63fae07-d8f2-4ebe-a88d-e026bc8060e7,2024-12-28T00:02:13,5.0,instant,0,,badminton,6,19,Seward,beginner,5.0,373.25
6ee87a3b-1903-4dd0-aa35-4e5ff0c7d241,44f7801d-beeb-4685-957b-d4b6bead1bf9,9f76d171-5f96-4fc9-b86a-972b41a84d97,2024-12-28T00:02:03,7.0,request,0,,badminton,4,20,Corktown,beginner,7.0,526.48
5fbcac11-936b-4e68-961d-12391571595f,44f7801d-beeb-4685-957b-d4b6bead1bf9,c315ff65-d2a6-471c-a1ed-c554d53d199e,2024-12-28T00:04:52,15.0,instant,0,,rugby,0,8,Hyde Park,beginner,15.0,201.03
098dbe3d-9613-422e-9350-10f0876af646,44f7801d-beeb-4685-957b-d4b6bead1bf9,78842be9-230d-4af1-896a-76cdcaf33ee5,2024-07-15T00:04:21,15.0,instant,0,,rugby,3,19,Riverside,intermediate,15.0,118.71
4d16c0b5-2729-4f0f-9a6b-6bff8ef77057,44f7801d-beeb-4685-957b-d4b6bead1bf9,3941169a-1df1-4ceb-8c38-f3c708fb32f9,2024-07-15T00:04:14,2.0,request,0,,basketball,5,8,Midtown,beginner,2.0,522.3
47071a7f-bb8c-41bb-8ccd-751bbac33c75,44f7801d-beeb-4685-957b-d4b6bead1bf9,f2becdfe-4618-4cf5-82d0-da499a8e0eda,2025-02-26T00:01:30,10.0,instant,0,,cricket,6,9,Seward,intermediate,10.0,375.82
1b77536b-71d3-4d73-b42b-c1b418f4655b,44f7801d-beeb-4685-957b-d4b6bead1bf9,36f5b2e5-1e67-47ba-b0af-06c1d2ef0eef,2024-11-16T00:00:36,3.0,instant,0,,baseball,6,9,Corktown,all,3.0,529.74
164a788e-a15c-46f2-b06c-8eb6d28d8859,44f7801d-beeb-4685-957b-d4b6bead1bf9,a8618b7d-edb4-4303-b073-1eb99ef9065d,2024-02-23T00:03:35,5.0,instant,0,,soccer,3,17,Isthmus,beginner,5.0,2.3
7fe93309-7c38-4988-a70b-e1d2926a25cf,44f7801d-beeb-4685-957b-d4b6bead1bf9,2e694241-4971-43b7-a1d0-7d130b6fcce3,2024-05-23T00:03:56,0.0,instant,0,,badminton,1,20,Near West,intermediate,0.0,4.07
418137f0-503b-437b-a178-62cb61684ac4,44f7801d-beeb-4685-957b-d4b6bead1bf9,0ff041e6-25d9-484f-a3e5-676a71f67afc,2024-06-16T00:03:55,0.0,instant,0,,pickleball,6,20,Midtown,intermediate,0.0,377.71
b73c335a-e43d-467d-a00b-9f686ecd4f47,44f7801d-beeb-4685-957b-d4b6bead1bf9,87ea9570-dbe6-481b-96fa-72e53b6f8cb0,2024-02-17T00:02:32,7.0,instant,0,,soccer,6,18,Pilsen,intermediate,7.0,191.88
63ad3c84-f262-4c67-999a-07f44146955d,44f7801d-beeb-4685-957b-d4b6bead1bf9,6522b0d5-50ad-47d6-a3ef-9f2a308753ec,2024-08-27T00:02:06,0.0,request,0,,pickleball,2,19,Shorewood,all,0.0,123.95
5c6bccf9-a79e-409c-af42-d801a085ab95,44f7801d-beeb-4685-957b-d4b6bead1bf9,b61de894-b96c-4e9b-adcd-9a2a6b6083ce,2024-05-04T00:01:40,0.0,instant,0,,pickleball,0,18,Wingra,all,0.0,4.08
943c6bd3-5059-4313-8f7c-f9197b58a02c,44f7801d-beeb-4685-957b-d4b6bead1bf9,067f1c8b-ae4a-43f8-9f60-7aabc85df2e7,2024-05-04T00:01:42,5.0,instant,0,,soccer,2,10,Riverside,all,5.0,125.35
619e7871-d058-465c-ad20-d87fef79c523,44f7801d-beeb-4685-957b-d4b6bead1bf9,4061c1c9-2359-4e43-a57e-a3c8742df38f,2024-04-03T00:04:30,10.0,request,0,,cricket,3,10,Bay View,all,10.0,125.73
99cdc196-182b-4bf9-b4e5-ee9348ce360a,44f7801d-beeb-4685-957b-d4b6bead1bf9,d8321794-1c9d-438b-a9a5-6a973e0e29ee,2024-05-12T00:03:20,2.0,instant,0,,volleyball,2,19,Near West,advanced,2.0,3.28
34bcf9c4-b084-426c-816b-4034fa346e40,44f7801d-beeb-4685-957b-d4b6bead1bf9,9ea9b8cd-6071-478d-9e9f-afb63d2b2e8b,2024-05-12T00:03:54,2.0,request,0,,rugby,1,7,Isthmus,all,2.0,4.2
271daf18-332d-4234-b93c-1154ebed3894,44f7801d-beeb-4685-957b-d4b6bead1bf9,188589b5-005c-43b1-b388-0bbddbb241a2,2024-09-07T00:00:39,0.0,instant,0,,badminton,4,9,Pilsen,beginner,0.0,198.64
973defb9-317f-4920-9145-d614cefc1e98,44f7801d-beeb-4685-957b-d4b6bead1bf9,7bea97e5-d468-4849-b636-c46b043bfcac,2024-06-15T00:01:27,5.0,instant,0,,basketball,0,19,New Center,all,5.0,524.5
1ac61f04-c161-4223-81c1-1330b75833d0,44f7801d-beeb-4685-957b-d4b6bead1bf9,a23b9bbd-8865-4557-a45b-89870c366dfd,2024-02-26T00:01:48,7.0,request,0,,volleyball,0,18,Tenney-Lapham,all,7.0,1.64
d1caf06b-4de7-469b-a041-35944289a924,44f7801d-beeb-4685-957b-d4b6bead1bf9,1d25291e-7aff-4f01-891f-52453a76f30c,2024-09-02T00:01:43,2.0,instant,0,,cricket,0,9,Near West,beginner,2.0,3.58
104993b9-0c54-4aae-b434-6d0cd7ce9f90,44f7801d-beeb-4685-957b-d4b6bead1bf9,e33e6884-1dae-489b-a9e0-74306fe4cf49,2025-05-19T00:02:37,15.0,request,0,,pickleball,0,20,Midtown,beginner,15.0,529.11
5a537b88-fade-464b-82a1-3c462a02f376,44f7801d-beeb-4685-957b-d4b6bead1bf9,fb325a38-d977-497f-8a50-84a2d3585e3a,2025-05-16T00:03:27,10.0,instant,0,,basketball,4,8,Midtown,advanced,10.0,375.64
68e26afd-b4c4-4ea5-9aed-8585cf2d59d5,44f7801d-beeb-4685-957b-d4b6bead1bf9,320910ea-9472-4122-9f87-389208da71ee,2024-06-25T00:03:44,7.0,instant,0,,football,2,10,Wingra,all,7.0,3.16
aa4417ad-ea34-4c0f-a712-471caa2e020a,44f7801d-beeb-4685-957b-d4b6bead1bf9,f2becdfe-4618-4cf5-82d0-da499a8e0eda,2025-06-11T00:03:53,10.0,instant,0,,cricket,6,9,Seward,intermediate,10.0,375.82
4ea940f3-2d00-47de-8079-fb0dd2e27377,44f7801d-beeb-4685-957b-d4b6bead1bf9,e19d4c5d-641d-4687-ad46-f3cf55d4484a,2025-06-11T00:02:57,0.0,request,1,2025-06-13T19:02:57,hockey,2,9,Bay View,intermediate,0.0,122.0
46303cfd-5f8f-4570-b78b-961bd718ddf8,44f7801d-beeb-4685-957b-d4b6bead1bf9,85c668df-dd6c-4256-97cf-077cc2307da3,2024-12-14T00:02:58,0.0,instant,0,,frisbee,2,7,Longfellow,advanced,0.0,374.34
4db8ed67-daca-4b35-b394-58cebda667e3,44f7801d-beeb-4685-957b-d4b6bead1bf9,067f1c8b-ae4a-43f8-9f60-7aabc85df2e7,2024-12-14T00:00:37,5.0,instant,0,,soccer,2,10,Riverside,all,5.0,125.35
2c510862-b688-487a-9fad-2de0d7ac4f6c,44f7801d-beeb-4685-957b-d4b6bead1bf9,ad233be1-2660-4782-97b4-4168dde14b6e,2024-09-26T00:02:44,10.0,instant,0,,cricket,0,19,East Side,beginner,10.0,118.54
2f24e76f-bd28-49fc-ae80-7b98629a0dc2,44f7801d-beeb-4685-957b-d4b6bead1bf9,6559b32c-a1c9-4945-9f56-b34569d68dec,2025-02-03T00:00:58,0.0,instant,1,2025-02-05T08:00:58,tennis,4,20,Rivertown,all,0.0,524.19
5bf704e6-46cd-407a-8acb-b5f490518a50,44f7801d-beeb-4685-957b-d4b6bead1bf9,26d93867-b609-4d08-bf18-85de3b1a2300,2025-03-06T00:01:09,7.0,instant,0,,soccer,2,10,Wingra,all,7.0,5.37
f81e361a-26df-4a6a-a8a7-a5e82a0ba586,44f7801d-beeb-4685-957b-d4b6bead1bf9,2e694241-4971-43b7-a1d0-7d130b6fcce3,2024-12-30T00:04:47,0.0,instant,0,,badminton,1,20,Near West,intermediate,0.0,4.07
eeffb2f7-8ba2-4c42-ad22-1ae1683a8497,44f7801d-beeb-4685-957b-d4b6bead1bf9,20d04c5d-46e7-4372-a407-2733f02ae4f2,2024-11-18T00:02:13,10.0,instant,0,,pickleball,4,9,Bay View,intermediate,10.0,123.19
901e2e8c-2d7c-42b5-a0d2-3bc51d92c7d9,44f7801d-beeb-4685-957b-d4b6bead1bf9,1d25291e-7aff-4f01-891f-52453a76f30c,2024-11-18T00:00:49,2.0,instant,0,,cricket,0,9,Near West,beginner,2.0,3.58
2d552a35-0d5d-4ecc-b349-69a6e9420c4c,44f7801d-beeb-4685-957b-d4b6bead1bf9,8e233176-6f78-49f0-9782-3b7470acd2e9,2024-11-18T00:01:28,10.0,instant,0,,basketball,2,19,Lincoln Park,beginner,10.0,202.42
ee84a1cc-d32a-4992-88cd-d59adaf66e77,44f7801d-beeb-4685-957b-d4b6bead1bf9,5c2974fe-1278-4ca4-9916-f058e69c9f7a,2024-03-16T00:04:52,5.0,instant,0,,football,0,18,East Side,all,5.0,117.19
b601a88b-5f63-4b3f-bb69-6e4dbbd319d9,44f7801d-beeb-4685-957b-d4b6bead1bf9,6559b32c-a1c9-4945-9f56-b34569d68dec,2025-06-08T00:01:53,0.0,instant,0,,tennis,4,20,Rivertown,all,0.0,524.19
445eb59f-3888-40c1-8ed0-d0bebf4832f1,44f7801d-beeb-4685-957b-d4b6bead1bf9,dbdebb17-fcd3-4f65-97d2-440d7cca263a,2025-03-30T00:02:54,7.0,instant,0,,hockey,6,19,Vilas,beginner,7.0,3.8
6958a052-d630-4565-aa37-9bc0d354e665,44f7801d-beeb-4685-957b-d4b6bead1bf9,0ae983e5-6345-4d73-8f63-6f2f84fe4a52,2024-10-26T00:02:12,3.0,instant,0,,cricket,1,10,Riverside,intermediate,3.0,125.03
17def22e-5d18-4274-a572-5c4eec42d921,44f7801d-beeb-4685-957b-d4b6bead1bf9,4061c1c9-2359-4e43-a57e-a3c8742df38f,2024-10-26T00:04:56,10.0,request,0,,cricket,3,10,Bay View,all,10.0,125.73
9088d72c-15dd-48ac-af61-43d9e884bf64,44f7801d-beeb-4685-957b-d4b6bead1bf9,ceeb75d8-90d0-4910-be0c-1664be69b1c5,2024-10-27T00:01:49,7.0,instant,0,,tennis,4,17,Bay View,intermediate,7.0,121.72
cdd4662d-3ea5-4e67-b642-5c7c40764b48,44f7801d-beeb-4685-957b-d4b6bead1bf9,3fa73bfa-f5a1-4081-ae9f-8d5fa15c0f59,2024-10-27T00:02:46,3.0,instant,1,2024-10-27T20:02:46,basketball,5,17,Bay View,beginner,3.0,121.4
f0ce3502-7f73-4b61-93d3-43f370d752ef,44f7801d-beeb-4685-957b-d4b6bead1bf9,d7c0e24d-6689-421b-979a-ae3197678059,2025-01-20T00:02:30,7.0,instant,0,,tennis,6,9,East Side,beginner,7.0,122.51
071bc258-b713-4ff8-a5af-bddd29d2024a,44f7801d-beeb-4685-957b-d4b6bead1bf9,14e589be-2c23-48d4-a8b0-bde7d9534bd9,2025-01-20T00:00:47,0.0,instant,0,,rugby,2,9,Logan Square,intermediate,0.0,195.69
bf406971-e9f3-441f-81a7-179ac8088e8a,44f7801d-beeb-4685-957b-d4b6bead1bf9,60ed90ce-b58f-435f-8061-3fdf76473507,2025-03-27T00:04:56,0.0,request,0,,basketball,3,9,Shorewood,beginner,0.0,119.04
f397e9cb-be72-4e9b-82c3-02a0b92e428a,44f7801d-beeb-4685-957b-d4b6bead1bf9,5153e2ee-667b-47d8-9beb-7593edff8ddc,2025-03-27T00:03:09,2.0,instant,0,,basketball,4,10,Wicker Park,advanced,2.0,197.49
df0eb81b-928e-4a49-97cd-d41166b1a6d0,44f7801d-beeb-4685-957b-d4b6bead1bf9,b61de894-b96c-4e9b-adcd-9a2a6b6083ce,2025-06-19T00:03:08,0.0,instant,1,2025-06-20T17:03:08,pickleball,0,18,Wingra,all,0.0,4.08
cffcdc56-10d0-472b-95b9-d8e32d48370c,44f7801d-beeb-4685-957b-d4b6bead1bf9,60ed90ce-b58f-435f-8061-3fdf76473507,2024-08-09T00:02:22,0.0,request,0,,basketball,3,9,Shorewood,beginner,0.0,119.04
19b03b06-3d68-4895-a485-0e2e565bd771,44f7801d-beeb-4685-957b-d4b6bead1bf9,bf15c0cb-f0cd-41c2-bc8a-cbec153496b3,2024-09-29T00:04:36,7.0,request,0,,rugby,4,8,Corktown,advanced,7.0,525.2
0be45b5e-04e4-47b5-b7b9-116ad1c1a793,271ddd52-003c-4bf9-bd12-1651f7223219,4c14d99a-8d23-4651-b8d2-ea57fc4d8863,2024-07-03T00:03:59,15.0,instant,0,,baseball,3,7,Tenney-Lapham,intermediate,15.0,122.68
618f9fd3-8e17-4ffb-8e91-5eb6056fe693,271ddd52-003c-4bf9-bd12-1651f7223219,a8618b7d-edb4-4303-b073-1eb99ef9065d,2024-06-02T00:04:13,5.0,instant,0,,soccer,3,17,Isthmus,beginner,5.0,122.23
4cf7d07d-ef39-4945-8949-07303c2d3d47,271ddd52-003c-4bf9-bd12-1651f7223219,12f22589-a8bb-43dd-a4df-a23c7a30a2cc,2025-02-25T00:01:01,7.0,instant,0,,frisbee,3,9,Wingra,all,7.0,124.35
01749497-b284-41f4-b927-99d1070a3193,271ddd52-003c-4bf9-bd12-1651f7223219,b239ec03-0214-4146-a350-8ade3ac6966f,2024-04-14T00:01:08,0.0,instant,0,,football,0,10,Lincoln Park,all,0.0,134.79
e64272e9-d806-4d60-83e2-359449420f74,271ddd52-003c-4bf9-bd12-1651f7223219,8dc00f29-b731-46d5-9249-5998d0f10451,2024-05-12T00:01:19,0.0,request,1,2024-05-12T03:01:19,hockey,2,17,Bay View,intermediate,0.0,4.28
8fc8634f-f8cd-414b-be31-d5436bef9252,271ddd52-003c-4bf9-bd12-1651f7223219,7bca33d7-6f7a-4771-8962-6dbe548d4936,2024-03-07T00:03:58,2.0,instant,0,,frisbee,3,18,Riverside,advanced,2.0,3.37
fe9dacff-748e-498b-831f-6175679a93a7,271ddd52-003c-4bf9-bd12-1651f7223219,f0e3b10f-f589-4636-853b-2ad211000d58,2024-08-25T00:01:31,0.0,instant,0,,baseball,1,10,Logan Square,all,0.0,129.97
e3a8aab4-5925-4f38-9048-51c5ad815345,271ddd52-003c-4bf9-bd12-1651f7223219,1894195d-7366-419a-a0f2-05b51c7bfb1e,2024-08-25T00:03:00,7.0,instant,0,,rugby,4,17,Logan Square,intermediate,7.0,131.48
00cd3dfe-310d-477b-bcd7-dee529eaf31b,271ddd52-003c-4bf9-bd12-1651f7223219,f0e3b10f-f589-4636-853b-2ad211000d58,2024-09-08T00:04:12,0.0,instant,0,,baseball,1,10,Logan Square,all,0.0,129.97
e49cdd13-8132-42bd-98c9-4f2be3fb06d4,271ddd52-003c-4bf9-bd12-1651f7223219,0e200955-35e4-44c4-8702-65368595dc52,2024-08-12T00:03:45,2.0,instant,0,,baseball,2,10,Midtown,beginner,2.0,475.9
0aaec185-bbc0-4056-a005-5be3ff84b3b8,271ddd52-003c-4bf9-bd12-1651f7223219,6559b32c-a1c9-4945-9f56-b34569d68dec,2025-03-18T00:02:22,0.0,instant,0,,tennis,4,20,Rivertown,all,0.0,403.34
25b42a18-571d-4ac3-bf56-a3b7d88ef7f7,271ddd52-003c-4bf9-bd12-1651f7223219,12f22589-a8bb-43dd-a4df-a23c7a30a2cc,2024-05-13T00:02:55,7.0,instant,0,,frisbee,3,9,Wingra,all,7.0,124.35
fe8ab706-0cc6-4562-b1d3-ae5f0e9c96e1,271ddd52-003c-4bf9-bd12-1651f7223219,a0e4e06f-2599-44fd-8079-1aaaa037b3c1,2024-11-26T00:02:56,5.0,request,0,,baseball,6,9,Midtown,all,5.0,407.79
60add48e-b141-4ea1-bb0c-da945788f101,271ddd52-003c-4bf9-bd12-1651f7223219,294f69ec-0a8a-46cf-8b7a-d3e9e3beedb2,2024-04-19T00:03:54,5.0,instant,0,,frisbee,1,18,Wicker Park,beginner,5.0,130.5
64e1712a-665b-4bef-a444-71c3f87b34a6,271ddd52-003c-4bf9-bd12-1651f7223219,63a33a54-e5af-46be-8b26-42d7a25cc67c,2024-09-01T00:03:34,0.0,request,0,,badminton,1,17,Walker's Point,intermediate,0.0,6.62
d0630f24-eac0-409e-b6d1-64be6d300c34,271ddd52-003c-4bf9-bd12-1651f7223219,41111d3f-90e2-4c76-8874-f8559ed72889,2024-06-05T00:01:36,15.0,instant,0,,tennis,5,17,Northeast,advanced,15.0,477.78
2354e80b-8e19-498a-8aa9-98de2c8ce415,271ddd52-003c-4bf9-bd12-1651f7223219,00d5b0be-b2f2-47ab-b309-2373987223dc,2024-05-15T00:02:34,7.0,instant,1,2024-05-16T12:02:34,baseball,4,8,Riverside,advanced,7.0,5.44
160668ee-17a4-4a21-b8ea-53312d121afc,ad17a54d-7e6e-4c27-9b6d-6ce0c633f43f,2178efab-add1-4a61-b934-b6451156fcc9,2024-11-27T00:03:00,15.0,request,0,,badminton,4,18,Pilsen,intermediate,15.0,381.13
13d330e5-002d-4ecf-b156-ba5550ed7560,ad17a54d-7e6e-4c27-9b6d-6ce0c633f43f,743e7849-25ab-4f0d-a74a-8d9a09fe558f,2025-04-22T00:01:03,7.0,instant,0,,basketball,5,10,Seward,advanced,7.0,871.34
4336d137-8ea9-433a-a636-5a5a15332475,ad17a54d-7e6e-4c27-9b6d-6ce0c633f43f,b8647afa-fe6a-4bdb-a01a-f7a421209990,2024-11-21T00:02:36,3.0,instant,0,,soccer,1,19,Bay View,intermediate,3.0,410.46
051c45d0-5f37-418b-9835-1e1fc8865291,ad17a54d-7e6e-4c27-9b6d-6ce0c633f43f,516d7916-d037-41bc-97ed-a549093bca96,2024-08-06T00:02:35,0.0,instant,0,,basketball,6,20,Logan Square,intermediate,0.0,383.66
8412850e-881b-469b-8bf0-f21fbef5eb4d,0542814d-3f8d-4c33-bbc0-3aaa92378597,b413b102-cdc7-4388-9d66-821f05411311,2025-01-07T00:04:56,5.0,instant,0,,pickleball,1,7,Near West,advanced,5.0,3.5
98fbcc74-a0f1-4a54-bc3a-abcdb5c76751,0542814d-3f8d-4c33-bbc0-3aaa92378597,0cbe4453-9a52-4f2d-b6c3-a3d39d65a401,2024-09-06T00:03:50,0.0,instant,0,,football,1,19,Bay View,intermediate,0.0,123.72
0e070143-fb03-4ed1-8997-47559d49e486,0542814d-3f8d-4c33-bbc0-3aaa92378597,3133d38f-1548-4004-b088-d1c95fceaa6a,2025-02-03T00:04:05,2.0,instant,0,,frisbee,1,20,Wicker Park,advanced,2.0,199.65
9f6f30a0-0a86-4c37-b6ba-ec8c9ec2a744,0542814d-3f8d-4c33-bbc0-3aaa92378597,0d04f0a3-9aa8-49e1-ad91-cf908aa485b5,2025-06-12T00:02:22,0.0,instant,0,,badminton,3,8,Shorewood,advanced,0.0,121.54
96321ba2-df4e-4342-a1af-bc48897f82ec,0542814d-3f8d-4c33-bbc0-3aaa92378597,12a82a16-966b-456b-bd37-c45ab586873d,2025-06-25T00:02:31,7.0,instant,0,,volleyball,1,8,Shorewood,advanced,7.0,119.5
255ade9e-c06e-401b-8e8a-a60a1a34f5b6,0542814d-3f8d-4c33-bbc0-3aaa92378597,85c668df-dd6c-4256-97cf-077cc2307da3,2025-01-01T00:02:57,0.0,instant,0,,frisbee,2,7,Longfellow,advanced,0.0,374.34
76124999-0256-4073-92db-f4e14d7c82bf,0542814d-3f8d-4c33-bbc0-3aaa92378597,70d79388-3526-4285-8862-f717ae47c2da,2025-06-20T00:04:59,0.0,request,0,,baseball,1,17,Tenney-Lapham,intermediate,0.0,3.1
095b1cc1-e875-4070-b097-43ec24bad12a,0542814d-3f8d-4c33-bbc0-3aaa92378597,79386455-6954-4ad7-b83a-ca7bdcca4c23,2025-05-16T00:02:56,5.0,instant,0,,hockey,2,9,Seward,advanced,5.0,376.19
6dd2a95d-4b65-4572-a75d-6008c9134c94,0542814d-3f8d-4c33-bbc0-3aaa92378597,743e7849-25ab-4f0d-a74a-8d9a09fe558f,2025-05-16T00:01:41,7.0,instant,0,,basketball,5,10,Seward,advanced,7.0,372.44
7de30989-615c-4595-9b1e-d3442195389c,0542814d-3f8d-4c33-bbc0-3aaa92378597,5a74a121-5a71-4618-adc8-4b1d8611f492,2025-06-03T00:01:42,2.0,instant,0,,baseball,6,17,Corktown,beginner,2.0,523.2
40f25fdf-ac9b-4bdf-b317-cc73edcca25e,0542814d-3f8d-4c33-bbc0-3aaa92378597,12a82a16-966b-456b-bd37-c45ab586873d,2025-06-03T00:01:23,7.0,instant,0,,volleyball,1,8,Shorewood,advanced,7.0,119.5
a0c7b582-d8c9-42d3-8aae-9daba2c9cf76,0542814d-3f8d-4c33-bbc0-3aaa92378597,6fe39d13-5141-4034-a6b1-70259cad0e64,2025-03-08T00:02:51,15.0,instant,1,2025-03-10T01:02:51,basketball,5,8,Midtown,intermediate,15.0,529.42
